Rk,Player,Year,Age,Draft,Tm,Lg,G,GS,Tgt,Rec,Yds,Y/R,TD,Y/G,Ctch%,Y/Tgt,name,key,Round,Pick,ageGroup
538,Amani Toomer\ToomAm00,2003,29,2-34,NYG,NFL,16,16,152,63,1057,16.78,5,66.1,41.4%,6.95,Amani Toomer,AmaniToomer29NYG2003,3,106,29-32
539,Roddy White\WhitRo00,2013,32,1-27,ATL,NFL,13,13,97,63,711,11.29,3,54.7,64.9%,7.33,Roddy White,RoddyWhite32ATL2013,1,98,29-32
540,Mike Williams\WillMi04,2012,25,4-101,TAM,NFL,16,16,126,63,996,15.81,9,62.3,50.0%,7.9,Mike Williams,MikeWilliams25TAM2012,5,4,25-28
541,Nelson Agholor\AghoNe00,2017,24,1-20,PHI,NFL,16,10,95,62,768,12.39,8,48,65.3%,8.08,Nelson Agholor,NelsonAgholor24PHI2017,1,72,< 24
542,Ronald Curry\CurrRo01,2006,27,7-235,OAK,NFL,16,4,89,62,727,11.73,1,45.4,69.7%,8.17,Ronald Curry,RonaldCurry27OAK2006,8,86,25-28
543,Antonio Freeman\FreeAn00,2000,28,3-90,GNB,NFL,15,15,120,62,912,14.71,9,60.8,51.7%,7.6,Antonio Freeman,AntonioFreeman28GNB2000,4,167,25-28
544,Joey Galloway\GallJo00,2006,35,1-8,TAM,NFL,16,14,143,62,1057,17.05,7,66.1,43.4%,7.39,Joey Galloway,JoeyGalloway35TAM2006,1,155,32+
545,Terry Glenn\GlenTe00,2005,31,1-7,DAL,NFL,16,16,119,62,1136,18.32,7,71,52.1%,9.55,Terry Glenn,TerryGlenn31DAL2005,1,145,29-32
546,Percy Harvin\HarvPe00,2012,24,1-22,MIN,NFL,9,8,85,62,677,10.92,3,75.2,72.9%,7.96,Percy Harvin,PercyHarvin24MIN2012,1,79,< 24
547,Ike Hilliard\HillIk00,2007,31,1-7,TAM,NFL,15,10,86,62,722,11.65,1,48.1,72.1%,8.4,Ike Hilliard,IkeHilliard31TAM2007,1,145,29-32
548,Darrell Jackson\JackDa00,2002,24,3-80,SEA,NFL,13,13,112,62,877,14.15,4,67.5,55.4%,7.83,Darrell Jackson,DarrellJackson24SEA2002,4,156,< 24
549,DeSean Jackson\JackDe00,2008,22,2-49,PHI,NFL,16,15,120,62,912,14.71,2,57,51.7%,7.6,DeSean Jackson,DeSeanJackson22PHI2008,3,122,< 24
550,DeSean Jackson\JackDe00,2009,23,2-49,PHI,NFL,15,15,117,62,1156,18.65,9,77.1,53.0%,9.88,DeSean Jackson,DeSeanJackson23PHI2009,3,122,< 24
551,Eddie Kennison\KennEd00,2004,31,1-18,KAN,NFL,14,14,106,62,1086,17.52,8,77.6,58.5%,10.25,Eddie Kennison,EddieKennison31KAN2004,1,59,29-32
552,Cooper Kupp\KuppCo00,2017,24,3-69,LAR,NFL,15,6,94,62,869,14.02,5,57.9,66.0%,9.24,Cooper Kupp,CooperKupp24LAR2017,4,144,< 24
553,Dennis Northcutt\NortDe00,2003,26,2-32,CLE,NFL,15,6,93,62,729,11.76,2,48.6,66.7%,7.84,Dennis Northcutt,DennisNorthcutt26CLE2003,3,103,25-28
554,Eddie Royal\RoyaEd00,2014,28,2-42,SDG,NFL,16,11,91,62,778,12.55,7,48.6,68.1%,8.55,Eddie Royal,EddieRoyal28SDG2014,3,115,25-28
555,Danny Amendola\AmenDa00,2017,32,NA,NWE,NFL,15,8,86,61,659,10.8,2,43.9,70.9%,7.66,Danny Amendola,DannyAmendola32NWE2017,Undrafted,Undrafted,29-32
556,Odell Beckham\BeckOd00,2018,26,1-12,NYG,NFL,8,8,91,61,785,12.87,2,98.1,67.0%,8.63,Odell Beckham,OdellBeckham26NYG2018,1,19,25-28
557,Davone Bess\BessDa00,2012,27,NA,MIA,NFL,13,13,104,61,778,12.75,1,59.8,58.7%,7.48,Davone Bess,DavoneBess27MIA2012,Undrafted,Undrafted,25-28
558,Deion Branch\BranDe00,2010,31,2-65,2TM,NFL,15,12,92,61,818,13.41,6,54.5,66.3%,8.89,Deion Branch,DeionBranch312TM2010,3,140,29-32
559,Steve Breaston\BreaSt00,2011,28,5-142,KAN,NFL,16,13,98,61,785,12.87,2,49.1,62.2%,8.01,Steve Breaston,SteveBreaston28KAN2011,6,34,25-28
560,Reggie Brown\BrowRe01,2007,26,2-35,PHI,NFL,16,14,111,61,780,12.79,4,48.8,55.0%,7.03,Reggie Brown,ReggieBrown26PHI2007,3,107,25-28
561,Isaac Bruce\BrucIs00,2008,36,2-33,SFO,NFL,16,15,108,61,835,13.69,7,52.2,56.5%,7.73,Isaac Bruce,IsaacBruce36SFO2008,3,105,32+
562,Reche Caldwell\CaldRe00,2006,27,2-48,NWE,NFL,16,14,102,61,760,12.46,4,47.5,59.8%,7.45,Reche Caldwell,RecheCaldwell27NWE2006,3,121,25-28
563,Julian Edelman\EdelJu00,2015,29,7-232,NWE,NFL,9,9,88,61,692,11.34,7,76.9,69.3%,7.86,Julian Edelman,JulianEdelman29NWE2015,8,84,29-32
564,Braylon Edwards\EdwaBr00,2006,23,1-3,CLE,NFL,16,15,125,61,884,14.49,6,55.3,48.8%,7.07,Braylon Edwards,BraylonEdwards23CLE2006,1,101,< 24
565,Mike Furrey\FurrMi00,2007,30,NA,DET,NFL,16,10,91,61,664,10.89,1,41.5,67.0%,7.3,Mike Furrey,MikeFurrey30DET2007,Undrafted,Undrafted,29-32
566,Joey Galloway\GallJo00,2002,31,1-8,DAL,NFL,16,16,120,61,908,14.89,6,56.8,50.8%,7.57,Joey Galloway,JoeyGalloway31DAL2002,1,155,29-32
567,Tyreek Hill\HillTy00,2016,22,5-165,KAN,NFL,16,1,83,61,593,9.72,6,37.1,73.5%,7.14,Tyreek Hill,TyreekHill22KAN2016,6,49,< 24
568,Adam Humphries\HumpAd00,2017,24,NA,TAM,NFL,16,3,83,61,631,10.34,1,39.4,73.5%,7.6,Adam Humphries,AdamHumphries24TAM2017,Undrafted,Undrafted,< 24
569,Marvin Jones\JoneMa02,2017,27,5-166,DET,NFL,16,16,107,61,1101,18.05,9,68.8,57.0%,10.29,Marvin Jones,MarvinJones27DET2017,6,50,25-28
570,Greg Little\LittGr00,2011,22,2-59,CLE,NFL,16,12,119,61,709,11.62,2,44.3,51.3%,5.96,Greg Little,GregLittle22CLE2011,3,133,< 24
571,Brandon Marshall\MarsBr00,2014,30,4-119,CHI,NFL,13,13,106,61,721,11.82,8,55.5,57.5%,6.8,Brandon Marshall,BrandonMarshall30CHI2014,5,18,29-32
572,Derrick Mason\MasoDe00,2010,36,4-98,BAL,NFL,16,15,100,61,802,13.15,7,50.1,61.0%,8.02,Derrick Mason,DerrickMason36BAL2010,5,174,32+
573,Keenan McCardell\McCaKe00,2002,32,12-326,TAM,NFL,14,14,101,61,670,10.98,6,47.9,60.4%,6.63,Keenan McCardell,KeenanMcCardell32TAM2002,2,104,29-32
574,Johnnie Morton\MortJo00,2000,29,1-21,DET,NFL,16,16,116,61,788,12.92,3,49.3,52.6%,6.79,Johnnie Morton,JohnnieMorton29DET2000,1,76,29-32
575,Santana Moss\MossSa00,2007,28,1-16,WAS,NFL,14,14,115,61,808,13.25,3,57.7,53.0%,7.03,Santana Moss,SantanaMoss28WAS2007,1,47,25-28
576,David Nelson\NelsDa01,2011,25,NA,BUF,NFL,16,13,97,61,658,10.79,5,41.1,62.9%,6.78,David Nelson,DavidNelson25BUF2011,Undrafted,Undrafted,25-28
577,David Patten\PattDa00,2002,28,NA,NWE,NFL,16,14,120,61,824,13.51,5,51.5,50.8%,6.87,David Patten,DavidPatten28NWE2002,Undrafted,Undrafted,25-28
578,Travis Taylor\TaylTr01,2002,23,1-10,BAL,NFL,16,15,118,61,869,14.25,6,54.3,51.7%,7.36,Travis Taylor,TravisTaylor23BAL2002,1,2,< 24
579,Donnie Avery\AverDo00,2012,28,2-33,IND,NFL,16,15,124,60,781,13.02,3,48.8,48.4%,6.3,Donnie Avery,DonnieAvery28IND2012,3,105,25-28
580,Dwayne Bowe\BoweDw00,2014,30,1-23,KAN,NFL,15,15,95,60,754,12.57,0,50.3,63.2%,7.94,Dwayne Bowe,DwayneBowe30KAN2014,1,83,29-32
581,Plaxico Burress\BurrPl00,2003,26,1-8,PIT,NFL,16,16,124,60,860,14.33,4,53.8,48.4%,6.94,Plaxico Burress,PlaxicoBurress26PIT2003,1,155,25-28
582,Randall Cobb\CobbRa00,2016,26,2-64,GNB,NFL,13,10,84,60,610,10.17,4,46.9,71.4%,7.26,Randall Cobb,RandallCobb26GNB2016,3,139,25-28
583,Austin Collie\CollAu00,2009,24,4-127,IND,NFL,16,5,89,60,676,11.27,7,42.3,67.4%,7.6,Austin Collie,AustinCollie24IND2009,5,23,< 24
584,Kevin Curtis\CurtKe00,2005,27,3-74,STL,NFL,16,9,97,60,801,13.35,6,50.1,61.9%,8.26,Kevin Curtis,KevinCurtis27STL2005,4,149,25-28
585,Marvin Harrison*\HarrMa00,2008,36,1-19,IND,NFL,15,15,107,60,636,10.6,5,42.4,56.1%,5.94,Marvin Harrison*,MarvinHarrison*36IND2008,1,62,32+
586,Percy Harvin\HarvPe00,2009,21,1-22,MIN,NFL,15,8,91,60,790,13.17,6,52.7,65.9%,8.68,Percy Harvin,PercyHarvin21MIN2009,1,79,< 24
587,Ike Hilliard\HillIk00,2003,27,1-7,NYG,NFL,13,12,102,60,608,10.13,6,46.8,58.8%,5.96,Ike Hilliard,IkeHilliard27NYG2003,1,145,25-28
588,Vincent Jackson\JackVi00,2011,28,2-61,SDG,NFL,16,16,115,60,1106,18.43,9,69.1,52.2%,9.62,Vincent Jackson,VincentJackson28SDG2011,3,136,25-28
589,Shawn Jefferson\JeffSh00,2000,31,9-240,ATL,NFL,16,14,104,60,822,13.7,2,51.4,57.7%,7.9,Shawn Jefferson,ShawnJefferson31ATL2000,10,89,29-32
590,Andre Johnson\JohnAn02,2007,26,1-3,HOU,NFL,9,9,86,60,851,14.18,8,94.6,69.8%,9.9,Andre Johnson,AndreJohnson26HOU2007,1,101,25-28
591,Mario Manningham\MannMa01,2010,24,3-95,NYG,NFL,16,8,93,60,944,15.73,9,59,64.5%,10.15,Mario Manningham,MarioManningham24NYG2010,4,171,< 24
592,Randy Moss*\MossRa00,2005,28,1-21,OAK,NFL,16,15,123,60,1005,16.75,8,62.8,48.8%,8.17,Randy Moss*,RandyMoss*28OAK2005,1,76,25-28
593,Muhsin Muhammad\MuhaMu00,2006,33,2-43,CHI,NFL,16,16,117,60,863,14.38,5,53.9,51.3%,7.38,Muhsin Muhammad,MuhsinMuhammad33CHI2006,3,116,32+
594,Todd Pinkston\PinkTo00,2002,25,2-36,PHI,NFL,15,15,113,60,798,13.3,7,53.2,53.1%,7.06,Todd Pinkston,ToddPinkston25PHI2002,3,108,25-28
595,Rod Streater\StreRo00,2013,25,NA,OAK,NFL,16,14,100,60,888,14.8,4,55.5,60.0%,8.88,Rod Streater,RodStreater25OAK2013,Undrafted,Undrafted,25-28
596,Amani Toomer\ToomAm00,2005,31,2-34,NYG,NFL,16,15,109,60,684,11.4,7,42.8,55.0%,6.28,Amani Toomer,AmaniToomer31NYG2005,3,106,29-32
597,Mike Wallace\WallMi00,2010,24,3-84,PIT,NFL,16,16,98,60,1257,20.95,10,78.6,61.2%,12.83,Mike Wallace,MikeWallace24PIT2010,4,160,< 24
598,Kevin Walter\WaltKe00,2008,27,7-255,HOU,NFL,16,16,95,60,899,14.98,8,56.2,63.2%,9.46,Kevin Walter,KevinWalter27HOU2008,8,96,25-28
599,Sammy Watkins\WatkSa00,2015,22,1-4,BUF,NFL,13,13,96,60,1047,17.45,9,80.5,62.5%,10.91,Sammy Watkins,SammyWatkins22BUF2015,1,112,< 24
600,Arnaz Battle\BattAr00,2006,26,6-197,SFO,NFL,16,15,85,59,686,11.63,3,42.9,69.4%,8.07,Arnaz Battle,ArnazBattle26SFO2006,7,69,25-28
601,Dwayne Bowe\BoweDw00,2012,28,1-23,KAN,NFL,13,12,114,59,801,13.58,3,61.6,51.8%,7.03,Dwayne Bowe,DwayneBowe28KAN2012,1,83,25-28
602,Chris Chambers\ChamCh00,2006,28,2-52,MIA,NFL,16,16,154,59,677,11.47,4,42.3,38.3%,4.4,Chris Chambers,ChrisChambers28MIA2006,3,126,25-28
603,Laveranues Coles\ColeLa00,2001,24,3-78,NYJ,NFL,16,16,102,59,868,14.71,7,54.3,57.8%,8.51,Laveranues Coles,LaveranuesColes24NYJ2001,4,153,< 24
604,Marques Colston\ColsMa00,2014,31,7-252,NOR,NFL,16,13,100,59,902,15.29,5,56.4,59.0%,9.02,Marques Colston,MarquesColston31NOR2014,8,94,29-32
605,Jamison Crowder\CrowJa00,2015,22,4-105,WAS,NFL,16,6,78,59,604,10.24,2,37.8,75.6%,7.74,Jamison Crowder,JamisonCrowder22WAS2015,5,7,< 24
606,Rod Gardner\GardRo00,2003,26,1-15,WAS,NFL,16,16,115,59,600,10.17,5,37.5,51.3%,5.22,Rod Gardner,RodGardner26WAS2003,1,40,25-28
607,David Givens\GiveDa00,2005,25,7-253,NWE,NFL,13,10,96,59,738,12.51,2,56.8,61.5%,7.69,David Givens,DavidGivens25NWE2005,8,95,25-28
608,Vincent Jackson\JackVi00,2008,25,2-61,SDG,NFL,16,16,101,59,1098,18.61,7,68.6,58.4%,10.87,Vincent Jackson,VincentJackson25SDG2008,3,136,25-28
609,Greg Jennings\JennGr00,2014,31,2-52,MIN,NFL,16,13,92,59,742,12.58,6,46.4,64.1%,8.07,Greg Jennings,GregJennings31MIN2014,3,126,29-32
610,James Jones\JoneJa04,2013,29,3-78,GNB,NFL,14,14,93,59,817,13.85,3,58.4,63.4%,8.78,James Jones,JamesJones29GNB2013,4,153,29-32
611,Brandon Marshall\MarsBr00,2016,32,4-119,NYJ,NFL,15,15,128,59,788,13.36,3,52.5,46.1%,6.16,Brandon Marshall,BrandonMarshall32NYJ2016,5,18,29-32
612,Eddie Royal\RoyaEd00,2010,24,2-42,DEN,NFL,16,10,105,59,627,10.63,3,39.2,56.2%,5.97,Eddie Royal,EddieRoyal24DEN2010,3,115,< 24
613,Mohamed Sanu\SanuMo00,2016,27,3-83,ATL,NFL,15,15,81,59,653,11.07,4,43.5,72.8%,8.06,Mohamed Sanu,MohamedSanu27ATL2016,4,159,25-28
614,Sterling Shepard\ShepSt00,2017,24,2-40,NYG,NFL,11,10,84,59,731,12.39,2,66.5,70.2%,8.7,Sterling Shepard,SterlingShepard24NYG2017,3,113,< 24
615,Amani Toomer\ToomAm00,2007,33,2-34,NYG,NFL,16,15,104,59,760,12.88,3,47.5,56.7%,7.31,Amani Toomer,AmaniToomer33NYG2007,3,106,32+
616,Hines Ward\WardHi00,2010,34,3-92,PIT,NFL,16,15,95,59,755,12.8,5,47.2,62.1%,7.95,Hines Ward,HinesWard34PIT2010,4,169,32+
617,Kendall Wright\WrigKe01,2017,28,1-20,CHI,NFL,16,4,91,59,614,10.41,1,38.4,64.8%,6.75,Kendall Wright,KendallWright28CHI2017,1,72,25-28
618,Tavon Austin\AustTa00,2016,26,1-8,LAR,NFL,15,15,106,58,509,8.78,3,33.9,54.7%,4.8,Tavon Austin,TavonAustin26LAR2016,1,155,25-28
619,Drew Bennett\BennDr00,2005,27,NA,TEN,NFL,13,10,109,58,738,12.72,4,56.8,53.2%,6.77,Drew Bennett,DrewBennett27TEN2005,Undrafted,Undrafted,25-28
620,Antonio Bryant\BryaAn00,2004,23,2-63,2TM,NFL,15,8,99,58,812,14,4,54.1,58.6%,8.2,Antonio Bryant,AntonioBryant232TM2004,3,138,< 24
621,Austin Collie\CollAu00,2010,25,4-127,IND,NFL,9,6,71,58,649,11.19,8,72.1,81.7%,9.14,Austin Collie,AustinCollie25IND2010,5,23,25-28
622,Michael Crabtree\CrabMi00,2017,30,1-10,OAK,NFL,14,14,101,58,618,10.66,8,44.1,57.4%,6.12,Michael Crabtree,MichaelCrabtree30OAK2017,1,2,29-32
623,Stefon Diggs\DiggSt00,2018,25,5-146,MIN,NFL,8,8,85,58,587,10.12,4,73.4,68.2%,6.91,Stefon Diggs,StefonDiggs25MIN2018,6,37,25-28
624,Quincy Enunwa\EnunQu00,2016,24,6-209,NYJ,NFL,16,13,105,58,857,14.78,4,53.6,55.2%,8.16,Quincy Enunwa,QuincyEnunwa24NYJ2016,7,75,< 24
625,Larry Fitzgerald\FitzLa00,2004,21,1-3,ARI,NFL,16,16,115,58,780,13.45,8,48.8,50.4%,6.78,Larry Fitzgerald,LarryFitzgerald21ARI2004,1,101,< 24
626,Dontrelle Inman\InmaDo00,2016,27,NA,SDG,NFL,16,16,97,58,810,13.97,4,50.6,59.8%,8.35,Dontrelle Inman,DontrelleInman27SDG2016,Undrafted,Undrafted,25-28
627,DeSean Jackson\JackDe00,2011,25,2-49,PHI,NFL,15,15,104,58,961,16.57,4,64.1,55.8%,9.24,DeSean Jackson,DeSeanJackson25PHI2011,3,122,25-28
628,Kevin Johnson\JohnKe01,2003,27,2-32,2TM,NFL,15,9,95,58,634,10.93,3,42.3,61.1%,6.67,Kevin Johnson,KevinJohnson272TM2003,3,103,25-28
629,Bilal Powell\PoweBi00,2016,28,4-126,NYJ,NFL,16,4,74,58,388,6.69,2,24.3,78.4%,5.24,Bilal Powell,BilalPowell28NYJ2016,5,22,25-28
630,Josh Reed\ReedJo01,2003,23,2-36,BUF,NFL,16,16,104,58,588,10.14,2,36.8,55.8%,5.65,Josh Reed,JoshReed23BUF2003,3,108,< 24
631,JuJu Smith-Schuster\SmitJu00,2017,21,2-62,PIT,NFL,14,7,79,58,917,15.81,7,65.5,73.4%,11.61,JuJu Smith-Schuster,JuJuSmith-Schuster21PIT2017,3,137,< 24
632,Donte' Stallworth\StalDo00,2004,24,1-13,NOR,NFL,16,10,106,58,767,13.22,5,47.9,54.7%,7.24,Donte' Stallworth,Donte'Stallworth24NOR2004,1,26,< 24
633,Kenny Stills\StilKe00,2017,25,5-144,MIA,NFL,16,16,105,58,847,14.6,6,52.9,55.2%,8.07,Kenny Stills,KennyStills25MIA2017,6,36,25-28
634,Michael Thomas\ThomMi05,2018,25,2-47,NOR,NFL,7,7,64,58,669,11.53,4,95.6,90.6%,10.45,Michael Thomas,MichaelThomas25NOR2018,3,120,25-28
635,Nate Washington\WashNa00,2013,30,NA,TEN,NFL,16,15,105,58,919,15.84,3,57.4,55.2%,8.75,Nate Washington,NateWashington30TEN2013,Undrafted,Undrafted,29-32
636,Anquan Boldin\BoldAn00,2011,31,2-54,BAL,NFL,14,14,106,57,887,15.56,3,63.4,53.8%,8.37,Anquan Boldin,AnquanBoldin31BAL2011,3,128,29-32
637,Dwayne Bowe\BoweDw00,2013,29,1-23,KAN,NFL,15,15,103,57,673,11.81,5,44.9,55.3%,6.53,Dwayne Bowe,DwayneBowe29KAN2013,1,83,29-32
638,Deion Branch\BranDe00,2003,24,2-65,NWE,NFL,15,12,104,57,803,14.09,3,53.5,54.8%,7.72,Deion Branch,DeionBranch24NWE2003,3,140,< 24
639,Curtis Conway\ConwCu00,2002,31,1-7,SDG,NFL,13,13,94,57,852,14.95,5,65.5,60.6%,9.06,Curtis Conway,CurtisConway31SDG2002,1,145,29-32
640,Jerricho Cotchery\CotcJe00,2009,27,4-108,NYJ,NFL,14,12,96,57,821,14.4,3,58.6,59.4%,8.55,Jerricho Cotchery,JerrichoCotchery27NYJ2009,5,10,25-28
641,Joey Galloway\GallJo00,2007,36,1-8,TAM,NFL,15,15,98,57,1014,17.79,6,67.6,58.2%,10.35,Joey Galloway,JoeyGalloway36TAM2007,1,155,32+
642,Anthony Gonzalez\GonzAn00,2008,24,1-32,IND,NFL,16,2,79,57,664,11.65,4,41.5,72.2%,8.41,Anthony Gonzalez,AnthonyGonzalez24IND2008,1,103,< 24
643,Devin Hester\HestDe99,2009,27,2-57,CHI,NFL,13,12,91,57,757,13.28,3,58.2,62.6%,8.32,Devin Hester,DevinHester27CHI2009,3,131,25-28
644,T.Y. Hilton\HiltT.00,2017,28,3-92,IND,NFL,16,16,109,57,966,16.95,4,60.4,52.3%,8.86,T.Y. Hilton,T.Y.Hilton28IND2017,4,169,25-28
645,Alshon Jeffery\JeffAl00,2017,27,2-45,PHI,NFL,16,16,120,57,789,13.84,9,49.3,47.5%,6.58,Alshon Jeffery,AlshonJeffery27PHI2017,3,118,25-28
646,Kevin Johnson\JohnKe01,2000,24,2-32,CLE,NFL,16,16,98,57,669,11.74,0,41.8,58.2%,6.83,Kevin Johnson,KevinJohnson24CLE2000,3,103,< 24
647,Mario Manningham\MannMa01,2009,23,3-95,NYG,NFL,14,10,99,57,822,14.42,5,58.7,57.6%,8.3,Mario Manningham,MarioManningham23NYG2009,4,171,< 24
648,Terance Mathis\MathTe00,2000,33,6-140,ATL,NFL,16,16,124,57,679,11.91,5,42.4,46.0%,5.48,Terance Mathis,TeranceMathis33ATL2000,7,33,32+
649,Eric Moulds\MoulEr00,2006,33,1-24,HOU,NFL,16,16,78,57,557,9.77,1,34.8,73.1%,7.14,Eric Moulds,EricMoulds33HOU2006,1,88,32+
650,DeVante Parker\ParkDe01,2017,24,1-14,MIA,NFL,13,12,96,57,670,11.75,1,51.5,59.4%,6.98,DeVante Parker,DeVanteParker24MIA2017,1,32,< 24
651,Eric Parker\ParkEr00,2005,26,NA,SDG,NFL,15,9,80,57,725,12.72,3,48.3,71.3%,9.06,Eric Parker,EricParker26SDG2005,Undrafted,Undrafted,25-28
652,Rueben Randle\RandRu00,2015,24,2-63,NYG,NFL,16,16,90,57,797,13.98,8,49.8,63.3%,8.86,Rueben Randle,RuebenRandle24NYG2015,3,138,< 24
653,Darnay Scott\ScotDa00,2001,29,2-30,CIN,NFL,16,15,103,57,819,14.37,2,51.2,55.3%,7.95,Darnay Scott,DarnayScott29CIN2001,3,102,29-32
654,Steve Smith\SmitSt02,2008,23,2-51,NYG,NFL,16,4,82,57,574,10.07,1,35.9,69.5%,7,Steve Smith,SteveSmith23NYG2008,3,125,< 24
655,Travis Taylor\TaylTr01,2006,27,1-10,MIN,NFL,16,16,87,57,651,11.42,3,40.7,65.5%,7.48,Travis Taylor,TravisTaylor27MIN2006,1,2,25-28
656,Michael Westbrook\WestMi00,2001,29,1-4,WAS,NFL,16,16,91,57,664,11.65,4,41.5,62.6%,7.3,Michael Westbrook,MichaelWestbrook29WAS2001,1,112,29-32
657,Kendall Wright\WrigKe01,2014,25,1-20,TEN,NFL,14,11,93,57,715,12.54,6,51.1,61.3%,7.69,Kendall Wright,KendallWright25TEN2014,1,72,25-28
658,Anquan Boldin\BoldAn00,2004,24,2-54,ARI,NFL,10,9,104,56,623,11.13,1,62.3,53.8%,5.99,Anquan Boldin,AnquanBoldin24ARI2004,3,128,< 24
659,Wayne Chrebet\ChreWa00,2001,28,NA,NYJ,NFL,15,15,92,56,750,13.39,1,50,60.9%,8.15,Wayne Chrebet,WayneChrebet28NYJ2001,Undrafted,Undrafted,25-28
660,Brian Finneran\FinnBr00,2002,26,NA,ATL,NFL,16,16,102,56,838,14.96,6,52.4,54.9%,8.22,Brian Finneran,BrianFinneran26ATL2002,Undrafted,Undrafted,25-28
661,Malcom Floyd\FloyMa00,2012,31,NA,SDG,NFL,14,14,85,56,814,14.54,5,58.1,65.9%,9.58,Malcom Floyd,MalcomFloyd31SDG2012,Undrafted,Undrafted,29-32
662,Oronde Gadsden\GadsOr00,2000,29,NA,MIA,NFL,16,16,93,56,786,14.04,6,49.1,60.2%,8.45,Oronde Gadsden,OrondeGadsden29MIA2000,Undrafted,Undrafted,29-32
663,Ted Ginn\GinnTe00,2008,23,1-9,MIA,NFL,16,14,93,56,790,14.11,2,49.4,60.2%,8.49,Ted Ginn,TedGinn23MIA2008,1,166,< 24
664,David Givens\GiveDa00,2004,24,7-253,NWE,NFL,15,12,106,56,874,15.61,3,58.3,52.8%,8.25,David Givens,DavidGivens24NWE2004,8,95,< 24
665,Terry Glenn\GlenTe00,2002,28,1-7,GNB,NFL,15,14,106,56,817,14.59,2,54.5,52.8%,7.71,Terry Glenn,TerryGlenn28GNB2002,1,145,25-28
666,Marquise Goodwin\GoodMa00,2017,27,3-78,SFO,NFL,16,16,105,56,962,17.18,2,60.1,53.3%,9.16,Marquise Goodwin,MarquiseGoodwin27SFO2017,4,153,25-28
667,DeSean Jackson\JackDe00,2014,28,2-49,WAS,NFL,15,13,95,56,1169,20.88,6,77.9,58.9%,12.31,DeSean Jackson,DeSeanJackson28WAS2014,3,122,25-28
668,DeSean Jackson\JackDe00,2016,30,2-49,WAS,NFL,15,15,100,56,1005,17.95,4,67,56.0%,10.05,DeSean Jackson,DeSeanJackson30WAS2016,3,122,29-32
669,Charles Johnson\JohnCh00,2000,28,1-17,PHI,NFL,16,16,100,56,642,11.46,7,40.1,56.0%,6.42,Charles Johnson,CharlesJohnson28PHI2000,1,53,25-28
670,Eddie Kennison\KennEd00,2003,30,1-18,KAN,NFL,16,16,99,56,853,15.23,5,53.3,56.6%,8.62,Eddie Kennison,EddieKennison30KAN2003,1,59,29-32
671,Jeremy Kerley\KerlJe00,2012,24,5-153,NYJ,NFL,16,7,95,56,827,14.77,2,51.7,58.9%,8.71,Jeremy Kerley,JeremyKerley24NYJ2012,6,42,< 24
672,Marqise Lee\LeexMa00,2017,26,2-39,JAX,NFL,14,14,96,56,702,12.54,3,50.1,58.3%,7.31,Marqise Lee,MarqiseLee26JAX2017,3,111,25-28
673,Jeremy Maclin\MaclJe00,2009,21,1-19,PHI,NFL,15,13,91,56,773,13.8,4,51.5,61.5%,8.49,Jeremy Maclin,JeremyMaclin21PHI2009,1,62,< 24
674,Justin McCareins\McCaJu00,2004,26,4-124,NYJ,NFL,16,16,90,56,770,13.75,4,48.1,62.2%,8.56,Justin McCareins,JustinMcCareins26NYJ2004,5,21,25-28
675,Zach Miller\MillZa01,2008,23,2-38,OAK,NFL,16,15,86,56,778,13.89,1,48.6,65.1%,9.05,Zach Miller,ZachMiller23OAK2008,3,110,< 24
676,Quincy Morgan\MorgQu00,2002,25,2-33,CLE,NFL,16,16,97,56,964,17.21,7,60.3,57.7%,9.94,Quincy Morgan,QuincyMorgan25CLE2002,3,105,25-28
677,Hakeem Nicks\NickHa01,2013,25,1-29,NYG,NFL,15,15,101,56,896,16,0,59.7,55.4%,8.87,Hakeem Nicks,HakeemNicks25NYG2013,1,100,25-28
678,DeVante Parker\ParkDe01,2016,23,1-14,MIA,NFL,15,8,87,56,744,13.29,4,49.6,64.4%,8.55,DeVante Parker,DeVanteParker23MIA2016,1,32,< 24
679,Josh Reed\ReedJo01,2008,28,2-36,BUF,NFL,13,13,80,56,597,10.66,1,45.9,70.0%,7.46,Josh Reed,JoshReed28BUF2008,3,108,25-28
680,Mohamed Sanu\SanuMo00,2014,25,3-83,CIN,NFL,16,13,98,56,790,14.11,5,49.4,57.1%,8.06,Mohamed Sanu,MohamedSanu25CIN2014,4,159,25-28
681,Bobby Shaw\ShawBo00,2003,28,6-169,BUF,NFL,16,7,86,56,732,13.07,4,45.8,65.1%,8.51,Bobby Shaw,BobbyShaw28BUF2003,7,52,25-28
682,Robert Woods\WoodRo02,2017,25,2-41,LAR,NFL,12,11,85,56,781,13.95,5,65.1,65.9%,9.19,Robert Woods,RobertWoods25LAR2017,3,114,25-28
683,Bernard Berrian\BerrBe00,2009,29,3-78,MIN,NFL,16,15,92,55,618,11.24,4,38.6,59.8%,6.72,Bernard Berrian,BernardBerrian29MIN2009,4,153,29-32
684,Marty Booker\BookMa00,2006,30,3-78,MIA,NFL,14,13,90,55,747,13.58,6,53.4,61.1%,8.3,Marty Booker,MartyBooker30MIA2006,4,153,29-32
